# The physical locations of oNCOs found in the probands of this study are supplied in
# this file along with information about the number of MPPs within the oNCO, family
# size and whether oNCO is unambiguously assigned to owner. Ambiguously assigned
# oNCOs are not used for analysis of allele selection bias and DNMs colocation.
# The data columns are as follows: 
# Chr (chromosome),
# Begin (GRCh38 position of earliest converted variant in oNCO),
# End (GRCh38 position of last converted variant in oNCO),
# pid (proband ID),
# ptype (transmitting parent, P: paternal, M: maternal),
# event_id (unique ID for oNCO)
# MPPs (number of MPPs within oNCO),
# gcMPPs (number of gene-converted MPPs within oNCO),
# sibs (number of siblings with same parents),
# AO (ambiguous owner of oNCO - only in 2-children families),
Chr	Begin	End	pid	ptype	event_id	MPPs	gcMPPs	sibs	AO
chr1	23559847	23559847	P04E23	P	Y01B0D	1	1	2	0
chr1	23678546	23678546	P0DBA8	M	X02911	1	1	2	0
chr1	24144710	24144710	P080F8	M	X012A2	1	1	3	0
chr1	24218260	24218260	P0B57B	M	X0331D	1	1	4	0
chr1	24300053	24300053	P0E309	M	X02926	1	1	4	0
chr1	24336016	24336016	P0E4C6	M	X03657	1	1	3	0
chr1	24365797	24365797	P00E3C	M	X01B9C	1	1	3	0
chr1	24453365	24453365	P002AD	P	Y00E04	1	1	3	0
chr1	24547501	24547501	P0BF6D	P	Y01CAB	1	1	3	0
chr1	24708871	24719641	P01B5A	M	X0154D	2	2	3	0
chr1	24866708	24866708	P0634E	M	X00476	1	1	6	0
chr1	25016955	25016955	P0D603	M	X01F0E	1	1	2	0
chr1	25182895	25182895	P07F40	M	X00D9D	1	1	10	0
chr1	25200171	25200171	P00DFF	M	X00A96	1	1	5	0
chr1	25540302	25540302	P067BC	P	Y02BE4	1	1	6	0
chr1	25557890	25557890	P029C4	M	X01CCB	1	1	2	0
chr1	25558001	25558006	P08785	M	X02302	2	2	3	0
chr1	25558001	25558006	P0E7DF	M	X02189	2	2	2	0
chr1	25963803	25963803	P047D5	M	X01B82	1	1	3	0
chr1	25963803	25963803	P0AE6A	M	X00CD7	1	1	3	0
chr1	25963965	25963989	P023F0	P	Y007F0	2	2	3	0
chr1	26374768	26374768	P02342	M	X0360E	1	1	2	0
chr1	26389645	26389645	P05DCF	M	X00464	1	1	2	0
chr1	26573196	26573196	P02541	P	Y03060	1	1	2	0
chr1	26990468	26995661	P0B9E9	M	X000EA	2	2	2	0
chr1	27168685	27168685	P04864	M	X00FBB	1	1	6	0
chr1	27265642	27328350	P0BFB1	P	Y01BB8	5	5	3	0
chr1	27661703	27661703	P052A2	P	Y0249B	1	1	2	0
chr1	27927100	27927100	P026BA	M	X02BA4	1	1	3	0
chr1	29254578	29254578	P009CE	M	X01561	1	1	2	0
chr1	29391675	29391675	P0034F	P	Y00689	1	1	3	0
chr1	29446528	29446528	P08684	M	X03B6F	1	1	2	0
chr1	29469692	29489641	P0AC8D	M	X03192	29	22	2	0
chr1	29476007	29479263	P01785	M	X01D84	9	3	2	0
chr1	29689160	29689160	P0B1F5	P	Y002DA	1	1	2	0
chr1	29750822	29750822	P0D662	P	Y0149E	1	1	4	0
chr1	29878458	29878458	P08048	M	X01815	1	1	2	0
chr1	29930623	29930623	P0BCA3	M	X036AD	1	1	2	0
chr1	29930623	29930623	P01EEB	P	Y00132	1	1	2	0
chr1	30053238	30054706	P0A602	M	X039FC	3	3	2	0
chr1	30272273	30272363	P0C152	M	X012DA	2	2	3	0
chr1	30272273	30272273	P0CBB8	M	X01C12	1	1	17	0
chr1	30272363	30272363	P0D35C	M	X03406	1	1	3	0
chr1	30320899	30320899	P0CC67	M	X017C7	1	1	4	0
chr1	30322709	30322709	P0AFDA	M	X01976	1	1	3	0
chr1	30373799	30373799	P04893	P	Y000F4	1	1	4	0
chr1	30514250	30514250	P0E980	M	X03658	1	1	3	0
chr1	30515366	30515366	P04225	M	X0261B	1	1	2	0
chr1	30525732	30525732	P06066	M	X002B9	1	1	2	0
chr1	30602228	30602228	P06757	P	Y00B89	1	1	3	0
chr1	30609280	30609280	P07EF5	P	Y0116E	1	1	10	0
chr1	30723697	30723697	P02441	P	Y01A62	1	1	2	0
chr1	30749644	30749644	P0CDEB	P	Y0213C	1	1	2	0
chr1	30749644	30749644	P0F098	P	Y01AB8	1	1	3	0
chr1	30750011	30750011	P0AB97	P	Y012DC	1	1	2	0
chr1	30835772	30835772	P033C9	M	X000D1	1	1	2	0
chr1	30888095	30888095	P0CB4A	M	X037F3	1	1	3	0
chr1	30980286	30994544	P0454B	P	Y00BAC	9	6	2	0
chr1	31098325	31098325	P0CDDF	P	Y01B44	1	1	2	0
chr1	31692703	31693987	P0D5E4	M	X00F54	3	3	5	0
chr1	31710317	31710317	P0F12B	M	X00A6C	1	1	4	0
chr1	32750948	32750948	P0EB70	M	X0080D	1	1	2	0
chr1	32883253	32883253	P0A66A	M	X02736	1	1	6	0
chr1	32883253	32883253	P0781A	P	Y02EAB	1	1	3	0
chr1	33279748	33279748	P01785	M	X01D85	1	1	2	0
chr1	33591614	33591614	P0C8D4	M	X038CC	1	1	4	0
chr1	33719083	33719083	P0A269	M	X00D9E	1	1	10	0
chr1	33788447	33789100	P0A5CD	M	X01710	2	2	2	0
chr1	33909598	33909598	P04C0D	M	X01995	1	1	2	0
chr1	33962450	33962742	P0B205	M	X017DE	2	2	2	0
chr1	34174661	34174661	P0D62D	M	X0372E	1	1	3	0
chr1	34331676	34331747	P03B0D	M	X0039C	2	2	3	0
chr1	34333724	34333724	P03258	M	X006C3	1	1	2	0
chr1	34421978	34421978	P08483	M	X010CD	1	1	4	0
chr1	34474366	34474366	P0D432	M	X014CC	1	1	3	0
chr1	34474366	34474366	P00D7D	P	Y02DE9	1	1	11	0
chr1	34476472	34476472	P0A626	P	Y0116F	1	1	10	0
chr1	34480268	34480268	P098E4	P	Y00A1E	1	1	9	0
chr1	34497022	34497022	P03E1B	M	X027BD	1	1	2	0
chr1	34652734	34652734	P05E46	P	Y01C30	1	1	2	0
chr1	34751775	34751775	P0EAC9	M	X0124C	1	1	2	0
chr1	34786401	34786401	P0CDE4	M	X033F5	1	1	2	0
chr1	34851787	34851787	P06186	P	Y022E9	1	1	2	0
chr1	35101593	35101593	P0BC2A	P	Y00975	1	1	3	0
chr1	35243599	35243599	P03BCC	M	X0014E	1	1	10	0
chr1	36358731	36376248	P0777E	M	X00C2E	2	2	2	0
chr1	36392271	36392271	P00D4B	M	X01E1E	1	1	5	0
chr1	36515203	36520917	P0CB9B	M	X027F1	3	3	2	0
chr1	36520108	36520108	P03F08	M	X01477	1	1	2	0
chr1	36555475	36555475	P0A0CB	P	Y009CE	1	1	7	0
chr1	36582201	36582201	P0A375	M	X005C8	1	1	3	0
chr1	36729850	36729850	P033C2	P	Y0184A	1	1	3	0
chr1	36954352	36954352	P068A1	P	Y006DD	1	1	2	0
chr1	37142872	37142872	P0133C	P	Y02D45	1	1	2	0
chr1	37311038	37311038	P0E936	P	Y02B4B	1	1	6	0
chr1	37347134	37348933	P052A7	M	X00B09	4	4	2	0
chr1	37413553	37413553	P02921	M	X01727	1	1	2	0
chr1	37630675	37630675	P0B71F	M	X02775	1	1	2	0
chr1	37755284	37756527	P02706	M	X01003	4	3	4	0
chr1	37863218	37863218	P0AC99	P	Y014D6	1	1	3	0
chr1	38009920	38009920	P037C8	M	X022CD	1	1	2	0
chr1	38093861	38093861	P07DBF	P	Y00A1F	1	1	9	0
chr1	38245682	38245682	P01CA5	M	X0256D	1	1	2	0
chr1	38265767	38265833	P04B9C	M	X036D0	2	2	3	0
chr1	38407384	38407384	P0D306	M	X000A0	1	1	8	0
chr1	38409958	38409958	P011AA	P	Y01DC9	1	1	10	0
chr1	38410963	38410963	P03DEF	M	X0142E	1	1	2	0
chr1	38448632	38448632	P046CF	M	X0048C	1	1	3	0
chr1	38575104	38575104	P07250	M	X0297E	1	1	2	0
chr1	38575104	38575104	P071E3	P	Y01E7D	1	1	2	0
chr1	38575562	38575562	P03414	M	X009F2	1	1	6	0
chr1	38585114	38585114	P053A1	M	X026DE	1	1	3	0
chr1	38585114	38585114	P056C9	M	X02FBB	1	1	2	0
chr1	38585114	38585114	P0DFE2	M	X01AB8	1	1	2	0
chr1	38585114	38585114	P0E78B	M	X00DBD	1	1	7	0
chr1	38747739	38748568	P08629	M	X02E7B	3	3	4	0
chr1	38944484	38944484	P01BE5	M	X0108C	1	1	3	0
chr1	39084647	39084647	P0B2C5	M	X00846	1	1	2	0
chr1	39084936	39084936	P00585	P	Y024B0	1	1	2	0
chr1	39311620	39311620	P0881B	M	X0162A	1	1	3	0
chr1	39715100	39715100	P07AFF	P	Y02A20	1	1	2	0
chr1	39976974	39976974	P060B3	M	X021C1	1	1	2	0
chr1	39977351	39977351	P0198C	M	X03C2B	1	1	3	0
chr1	39977351	39977351	P09CE2	M	X0322E	1	1	4	0
chr1	40458347	40458347	P0C3F8	M	X00E44	1	1	2	0
chr1	40471932	40471932	P07B18	M	X01C4E	1	1	2	0
chr1	40512819	40520251	P0BAF6	M	X01683	3	3	2	0
chr1	40810401	40810401	P00E58	M	X01D39	1	1	2	0
chr1	40811960	40811960	P0673B	P	Y03143	1	1	3	0
chr1	40914768	40914768	P001F3	P	Y00D8F	1	1	2	0
chr1	40955256	40955256	P0E663	M	X02480	1	1	2	0
chr1	41314001	41314001	P061AD	P	Y02FB1	1	1	3	0
chr1	41365375	41365375	P0B2EB	P	Y018D9	1	1	3	0
chr1	41386889	41386889	P0B5D6	M	X02989	1	1	3	0
chr1	41389210	41392268	P0E7A2	M	X0092C	2	2	2	0
chr1	41407988	41407988	P0C583	M	X0161E	1	1	2	0
chr1	41807024	41807024	P0861E	P	Y0245E	1	1	3	0
chr1	41807626	41807626	P0BB41	M	X03809	1	1	3	0
chr1	42043280	42043280	P0316C	M	X02BCF	1	1	2	0
chr1	42053339	42053339	P03A6B	P	Y021E4	1	1	2	0
chr1	42880399	42880399	P03BBA	M	X02F12	1	1	3	0
chr1	42900727	42900727	P00A57	P	Y01F1F	1	1	5	0
chr1	43058210	43058210	P0BEC1	P	Y00AD0	1	1	2	0
chr1	43058214	43058278	P0377B	P	Y00055	2	2	2	0
chr1	43058214	43058214	P04440	P	Y010B8	1	1	17	0
chr1	43058261	43058261	P09CF9	M	X01435	1	1	2	0
chr1	43058261	43058261	P0E8D8	M	X01B4B	1	1	2	1
chr1	43058261	43058261	P04AFC	P	Y02714	1	1	2	0
chr1	43058278	43058278	P0236A	P	Y010B9	1	1	17	0
chr1	43234469	43234469	P03EDF	P	Y0073E	1	1	3	0
chr1	43234469	43234469	P0DC21	P	Y01736	1	1	4	0
chr1	43606182	43606182	P09EE9	P	Y01F2A	1	1	3	0
chr1	44122223	44122223	P052C4	P	Y0101A	1	1	3	0
chr1	44162569	44162569	P0123E	M	X01AA3	1	1	4	0
chr1	44412877	44412877	P03777	P	Y004CC	1	1	7	0
chr1	44423126	44423126	P0D2B1	M	X01BDD	1	1	2	0
chr1	44671892	44671892	P0ED55	M	X021B8	1	1	3	0
chr1	45005690	45005690	P09A7F	M	X02CD5	1	1	3	0
chr1	45301319	45301319	P03053	P	Y0243F	1	1	3	0
chr1	46029762	46029762	P01702	P	Y017D2	1	1	2	0
chr1	46132597	46133231	P00805	M	X000A1	2	2	8	0
chr1	46432666	46432666	P03AC4	P	Y00634	1	1	3	0
chr1	46432887	46432887	P041CB	M	X0049F	1	1	2	0
chr1	46516637	46516637	P09675	M	X00076	1	1	2	0
chr1	46829838	46829838	P01EE9	M	X002ED	1	1	2	0
chr1	47016380	47016403	P05649	P	Y00CD4	3	3	2	0
chr1	47182705	47182705	P09FF1	M	X00286	1	1	2	0
chr1	47536705	47536705	P05533	M	X00D7B	1	1	2	0
chr1	47536775	47536775	P0A16D	P	Y0142D	1	1	2	0
chr1	47630775	47630775	P07997	M	X03691	1	1	3	0
chr1	47632220	47632787	P04A17	M	X02245	4	4	2	0
chr1	47810956	47810956	P0F2A9	M	X00D59	1	1	2	0
chr1	47970476	47978334	P0D69F	M	X035F6	4	3	3	0
chr1	48055718	48055718	P0CF5D	M	X006D3	1	1	4	0
chr1	48055806	48055815	P0253D	M	X0303F	2	2	2	0
chr1	48073626	48073626	P0C1A6	P	Y00AE8	1	1	2	0
chr1	48074191	48074191	P06BE8	M	X00DE1	1	1	3	0
chr1	48125999	48125999	P0B11E	M	X02002	1	1	3	0
chr1	48292813	48292813	P0B63D	P	Y005C5	1	1	3	0
chr1	48549994	48549994	P0F28D	M	X02A40	1	1	3	0
chr1	48549994	48549994	P007A9	P	Y00B1C	1	1	2	0
chr1	48586591	48586591	P063E4	P	Y0186E	1	1	2	0
chr1	48602732	48602732	P007CA	M	X0343B	1	1	2	0
chr1	48608962	48615378	P01EE9	M	X002EE	5	4	2	0
chr1	48617399	48617399	P08629	M	X02E7C	1	1	4	0
chr1	48718655	48718655	P0075B	M	X00427	1	1	4	0
chr1	48718655	48718655	P0EE6E	P	Y0001C	1	1	7	0
chr1	48909064	48927269	P016F7	M	X01B2E	5	5	2	0
chr1	49218892	49218892	P05E46	M	X013F8	1	1	2	0
chr1	49244592	49244592	P033C2	P	Y0184B	1	1	3	0
chr1	50126929	50126929	P0AF5A	P	Y008E0	1	1	2	0
chr1	50179148	50179148	P0A7EA	M	X03CD5	1	1	2	0
chr1	50180463	50180463	P05C5D	M	X00495	1	1	3	0
chr1	51036169	51036169	P0E9AB	M	X02F36	1	1	3	0
chr1	51313686	51313686	P02D32	P	Y0231E	1	1	3	0
chr1	51426841	51426841	P01006	M	X01EF8	1	1	5	0
chr1	51540152	51540152	P090E2	M	X009C3	1	1	4	0
chr1	51800030	51800030	P012FE	M	X0217C	1	1	2	0
chr1	52650223	52650223	P03A78	P	Y00394	1	1	2	0
chr1	52651872	52651872	P0B63D	P	Y005C6	1	1	3	0
chr1	52659024	52659024	P01329	M	X00906	1	1	4	0
chr1	52694152	52694152	P04060	P	Y01C66	1	1	3	0
chr1	52736172	52736172	P01721	M	X013D3	1	1	2	0
chr1	53055570	53055570	P04221	M	X01DB4	1	1	2	0
chr1	53195101	53235909	P01175	M	X025F6	17	10	4	0
chr1	53348012	53348012	P0C6D0	M	X00A6D	1	1	4	0
chr1	53351463	53367401	P0392E	M	X01303	7	7	4	0
chr1	53390692	53390692	P074C4	M	X02B25	1	1	2	0
chr1	53552754	53553748	P03A6E	M	X03B47	5	5	3	0
chr1	53756446	53756446	P086F7	M	X03579	1	1	2	0
chr1	53758257	53758257	P0F3AC	P	Y0223E	1	1	2	0
chr1	53792144	53792144	P0C0F6	P	Y01A22	1	1	5	0
chr1	54133668	54133668	P049B9	P	Y01BB9	1	1	3	0
chr1	54196067	54196067	P063D3	M	X01B3D	1	1	3	0
chr1	54238956	54238956	P0ACA5	P	Y001F1	1	1	2	0
chr1	54269550	54271127	P0673B	M	X036DF	5	5	3	0
chr1	54292628	54292628	P0E84A	P	Y01F63	1	1	2	0
chr1	54296670	54296670	P08625	M	X01724	1	1	2	0
chr1	54310378	54310378	P07C73	P	Y008C4	1	1	8	0
chr1	54465172	54465172	P05295	M	X00FBC	1	1	6	0
chr1	54543471	54543471	P005BC	M	X03342	1	1	4	0
chr1	54563840	54563840	P03A7B	M	X036AE	1	1	2	0
chr1	54563840	54563840	P0CD8D	M	X011CE	1	1	2	0
chr1	54563840	54563840	P08B9E	P	Y02C15	1	1	2	0
chr1	54563840	54563840	P0E7DF	P	Y02012	1	1	2	0
chr1	54661431	54661507	P01180	M	X0018D	2	2	2	0
chr1	54675095	54675921	P045FE	M	X039F0	2	2	2	0
chr1	54796493	54796493	P0AB2D	M	X03600	1	1	5	0
chr1	54796493	54796493	P0C704	M	X005CE	1	1	5	0
chr1	54979450	55009810	P0D724	M	X02616	56	33	2	0
chr1	55014831	55055522	P0C22E	M	X00428	36	12	4	0
chr1	55014894	55014894	P0DE61	M	X01DEF	1	1	5	0
chr1	55031151	55031151	P062D4	P	Y01B9D	1	1	2	0
chr1	55056933	55056939	P06B7E	M	X037B7	2	2	4	0
chr1	55258668	55258668	P0E193	M	X037E3	1	1	2	0
chr1	55275873	55275873	P0A254	M	X005C1	1	1	2	0
chr1	55678100	55678100	P059C8	P	Y01A60	1	1	4	0
chr1	55780464	55781620	P05FC9	M	X02ACF	3	3	2	0
chr1	55947444	55947444	P0EE0D	P	Y02CEE	1	1	2	0
chr1	55972299	55973133	P07AE2	M	X01769	2	2	3	0
chr1	56286371	56286371	P05A22	P	Y009A8	1	1	2	0
chr1	56391317	56391317	P0B2D4	P	Y00F40	1	1	2	0
chr1	56414400	56414400	P0490D	M	X00891	1	1	2	0
chr1	56713253	56713253	P05B64	M	X01E45	1	1	2	0
chr1	56732254	56732254	P06FC0	M	X02E86	1	1	2	0
chr1	56742515	56742515	P0D570	M	X00BFC	1	1	2	0
chr1	56767132	56767132	P0DA68	M	X00C1C	1	1	2	0
chr1	56801925	56801925	P07F1E	M	X00720	1	1	6	0
chr1	56804934	56804934	P0A48E	M	X01135	1	1	3	0
chr1	56831748	56831748	P08C0B	M	X00755	1	1	2	0
chr1	57121860	57121860	P098E4	P	Y00A20	1	1	9	0
chr1	57424224	57424224	P02F5B	M	X01568	1	1	2	0
chr1	57610342	57610342	P02B35	M	X01115	1	1	2	0
chr1	57636179	57636179	P072CB	P	Y0284F	1	1	5	0
chr1	57697181	57697181	P0F114	M	X004DE	1	1	4	0
chr1	57732183	57732183	P07F51	M	X01E9B	1	1	8	0
chr1	58001952	58001952	P092A4	M	X029B4	1	1	6	0
chr1	58023771	58023771	P05C81	P	Y02F54	1	1	5	0
chr1	58345357	58345357	P0400A	M	X02FD5	1	1	2	0
chr1	58345357	58345357	P02D5C	P	Y01AE0	1	1	2	0
chr1	58345357	58345357	P05F03	P	Y005EF	1	1	2	0
chr1	58399198	58399198	P01553	P	Y01330	1	1	2	0
chr1	58399198	58399198	P02EB0	P	Y011BA	1	1	2	0
chr1	58471668	58471668	P01464	P	Y022AE	1	1	2	0
chr1	58481902	58495580	P051C4	M	X03C4D	4	2	5	0
chr1	58652984	58652984	P0ED29	P	Y028B5	1	1	2	1
chr1	58849530	58849530	P016F7	P	Y00276	1	1	2	0
chr1	59110355	59110355	P058D1	M	X00A6E	1	1	4	0
chr1	59110355	59110355	P09732	P	Y00F59	1	1	2	0
chr1	59110355	59110355	P0D6FF	P	Y003A4	1	1	2	0
chr1	59110420	59110420	P03385	P	Y01434	1	1	4	0
chr1	59732758	59732758	P0A04F	P	Y0206D	1	1	3	0
chr1	59766761	59766761	P0B979	P	Y011D4	1	1	2	0
chr1	59766761	59766761	P0C589	P	Y000C9	1	1	2	0
chr1	60253547	60256567	P0BD09	M	X03680	2	2	3	0
chr1	60716613	60716613	P0931F	P	Y006A9	1	1	7	0
chr1	60910472	60910472	P0EC8B	P	Y003F1	1	1	6	0
chr1	60910850	60910850	P0C152	P	Y01196	1	1	3	0
chr1	60910850	60910850	P0D875	P	Y02162	1	1	2	0
chr1	61092396	61197062	P005C1	M	X0339B	54	27	3	0
chr1	61134251	61134251	P096F1	P	Y00088	1	1	3	0
chr1	61190584	61190584	P02EF0	M	X01052	1	1	2	0
chr1	61203367	61203367	P08B01	P	Y0221B	1	1	2	0
chr1	61449287	61449287	P04D70	P	Y00A14	1	1	3	0
chr1	61497704	61497704	P0AE6A	P	Y03220	1	1	3	0
chr1	61527913	61527913	P08E60	P	Y02F8F	1	1	3	0
chr1	61548692	61548692	P0E56E	M	X01904	1	1	3	0
chr1	61592919	61592919	P03C57	P	Y012AE	1	1	3	0
chr1	61645193	61645193	P072A0	M	X02F13	1	1	3	0
chr1	61776874	61776874	P01394	P	Y0231F	1	1	3	0
chr1	61784938	61788993	P0D397	M	X00F39	2	2	2	0
chr1	61818832	61818832	P00A57	P	Y01F20	1	1	5	0
chr1	61873488	61873488	P02ECA	M	X0342C	1	1	3	0
chr1	61914551	61914551	P065EB	P	Y021B7	1	1	2	0
chr1	61914551	61914551	P0ED20	P	Y01C1A	1	1	2	0
chr1	62020849	62020849	P068C2	M	X00CB1	1	1	2	0
chr1	62308617	62308617	P0CADC	M	X01374	1	1	2	0
chr1	62338865	62338865	P01F8F	M	X015AC	1	1	3	0
chr1	62338874	62338874	P06792	M	X03205	1	1	3	0
chr1	62339048	62339048	P03361	M	X02A13	1	1	2	0
chr1	62363405	62363405	P08FD6	P	Y01BEA	1	1	2	1
chr1	62637546	62637546	P0AC26	M	X03CC7	1	1	4	0
chr1	62902944	62903079	P0007E	M	X033FA	2	2	4	0
chr1	62995475	62995475	P0492F	P	Y02C47	1	1	6	0
chr1	62995475	62995475	P091E5	P	Y00D75	1	1	3	0
chr1	63149485	63149485	P03003	M	X029A3	1	1	2	0
chr1	63163209	63163209	P0B49A	P	Y009AC	1	1	3	0
chr1	63197052	63197052	P00043	P	Y004E5	1	1	2	0
chr1	63440021	63440065	P068F9	P	Y01EE1	2	2	6	0
chr1	63700542	63700542	P0B9FC	M	X0058E	1	1	2	0
chr1	63806564	63806568	P073EC	P	Y0015F	2	2	5	0
chr1	64059999	64059999	P0422E	M	X001F6	1	1	4	0
chr1	64150746	64150746	P0D662	M	X00907	1	1	4	0
chr1	64364614	64365370	P0292E	M	X01849	3	3	6	0
chr1	64366504	64366504	P08075	M	X03B54	1	1	4	0
chr1	64475926	64475926	P05638	M	X025CE	1	1	3	0
chr1	64830174	64830174	P06DDB	P	Y00E72	1	1	3	0
chr1	65432064	65432064	P01266	P	Y026A0	1	1	2	0
chr1	66441913	66441913	P0A254	P	Y019E1	1	1	2	0
chr1	66441917	66441917	P0D9EF	P	Y02C01	1	1	5	0
chr1	66473984	66473984	P0492F	M	X038B0	1	1	6	0
chr1	66553108	66553108	P0A86C	M	X02BE5	1	1	2	0
chr1	66729670	66751140	P0B7FD	M	X02C24	12	10	3	0
chr1	66814427	66814427	P012FE	P	Y02669	1	1	2	0
chr1	66835189	66835189	P005F0	P	Y02149	1	1	4	0
chr1	66835189	66835189	P038C3	P	Y02FC5	1	1	2	0
chr1	67129425	67129425	P09EF1	M	X0028D	1	1	2	0
chr1	67211102	67211102	P03D1C	M	X0197C	1	1	3	0
chr1	67240043	67240043	P0176D	M	X005C9	1	1	3	0
chr1	67303323	67303577	P0D5F3	M	X02647	2	2	3	0
chr1	67527000	67527000	P0701E	M	X01F86	1	1	2	0
chr1	67634026	67634026	P0E81E	P	Y02A69	1	1	4	0
chr1	67755788	67755788	P0A108	M	X00BEC	1	1	8	0
chr1	68101735	68101735	P09086	P	Y02153	1	1	3	0
chr1	68101765	68102253	P0B099	M	X0367B	2	2	2	0
chr1	68101765	68101765	P0570A	P	Y02E6E	1	1	2	0
chr1	68168959	68168959	P033DA	P	Y02A4D	1	1	2	0
chr1	68254113	68254113	P03A4D	P	Y02376	1	1	2	0
chr1	68360633	68360633	P09A00	M	X03B00	1	1	2	0
chr1	68396997	68396997	P0D7C9	M	X00810	1	1	2	0
chr1	68591944	68591944	P084C6	M	X01E04	1	1	2	0
chr1	69092108	69239699	P0CFB7	M	X018CF	20	10	2	0
chr1	69127169	69127169	P09312	M	X027B6	1	1	2	0
chr1	69449178	69449178	P03259	P	Y020E4	1	1	2	0
chr1	69470330	69470330	P0B63B	P	Y019C4	1	1	2	0
chr1	69764790	69764790	P01F58	P	Y02072	1	1	2	0
chr1	69813304	69813304	P0AF2A	P	Y017F1	1	1	2	0
chr1	70010491	70010491	P0A348	P	Y01E88	1	1	2	0
chr1	70117682	70117682	P05D52	M	X0105B	1	1	3	0
chr1	70188580	70188580	P00525	P	Y001B0	1	1	5	0
chr1	70522819	70522999	P0CC2C	M	X00E9C	2	2	3	0
chr1	70522999	70522999	P0F246	P	Y029AD	1	1	2	0
chr1	70588786	70588786	P057A5	M	X00847	1	1	3	0
chr1	71020264	71020264	P087F8	P	Y02EB6	1	1	2	0
chr1	71817729	71817729	P0082A	M	X02727	1	1	6	0
chr1	72228103	72228103	P00172	M	X0135F	1	1	2	0
chr1	72494328	72494328	P0358F	M	X00A4A	1	1	2	0
chr1	73770017	73770017	P0A55C	P	Y01D1D	1	1	6	0
chr1	73791259	73791259	P0D375	P	Y028DF	1	1	3	0
chr1	73860801	73860801	P0B597	P	Y02C1D	1	1	2	0
chr1	74724163	74724163	P0E08C	P	Y01ADB	1	1	4	0
chr1	74766529	74766529	P04D53	M	X008E9	1	1	2	0
chr1	74812552	74812552	P0BC8E	P	Y001EB	1	1	3	0
chr1	74853928	74853928	P00A29	P	Y01166	1	1	2	0
chr1	75187704	75187704	P0EE6E	M	X00B2E	1	1	7	0
chr1	75362719	75362719	P070C7	M	X026D7	1	1	3	0
chr1	76142806	76142806	P00A7F	M	X02591	1	1	4	0
chr1	76509374	76509374	P09038	P	Y02F42	1	1	4	0
chr1	76509752	76509752	P06DD4	M	X00AD3	1	1	4	0
chr1	76509752	76509752	P0DDC9	M	X031BD	1	1	2	0
chr1	76509793	76509793	P04323	P	Y025F1	1	1	6	0
chr1	76797878	76797878	P07C61	M	X034B9	1	1	4	0
chr1	77082457	77082457	P0095A	P	Y01EF0	1	1	5	0
chr1	77082457	77082457	P072F2	P	Y02CD1	1	1	3	0
chr1	77082457	77082457	P087B8	P	Y02973	1	1	2	0
chr1	77082457	77082457	P0BBC7	P	Y0207B	1	1	2	0
chr1	77230262	77230920	P05531	M	X005DB	4	4	2	0
chr1	77453625	77453625	P08B08	M	X03A14	1	1	2	0
chr1	77465656	77465656	P03A5C	P	Y00102	1	1	2	0
chr1	77538363	77538363	P070EF	M	X03D5B	1	1	2	0
chr1	77748598	77748598	P022D1	P	Y00DC0	1	1	3	0
chr1	78242709	78242709	P0F28F	M	X033FB	1	1	4	0
chr1	78255554	78255554	P010C7	M	X0179C	1	1	2	0
chr1	78534249	78534249	P08C4F	P	Y0291F	1	1	2	0
chr1	78597496	78597496	P04CCB	P	Y030A6	1	1	5	0
chr1	78597496	78597496	P0E4D5	P	Y020D8	1	1	4	0
chr1	78646006	78646006	P00555	M	X0087C	1	1	2	0
chr1	78646006	78646006	P0DC74	M	X02AEA	1	1	6	0
chr1	78718420	78718420	P0CFBF	P	Y01AC1	1	1	2	0
chr1	78830375	78830375	P0410C	P	Y017AA	1	1	2	0
chr1	79030038	79030038	P0808F	P	Y0189D	1	1	3	0
chr1	79030038	79030038	P0EC74	P	Y021AB	1	1	2	0
chr1	79097125	79097125	P0644C	M	X02F41	1	1	2	0
chr1	79097125	79097125	P073AA	M	X011FE	1	1	2	0
chr1	79097125	79097125	P0CCA7	P	Y0317C	1	1	2	0
chr1	79984544	79984544	P084A3	M	X01A16	1	1	2	0
chr1	80047478	80197737	P00EB5	M	X0057F	13	8	4	0
chr1	80087980	80087980	P07EEB	M	X01527	1	1	2	0
chr1	80228407	80228407	P03530	M	X02B50	1	1	2	0
chr1	80496335	80496335	P0EC08	M	X023BB	1	1	3	0
chr1	80511768	80512278	P0ACF4	M	X01AE8	2	2	2	0
chr1	80594997	80597803	P02780	M	X02728	3	3	6	0
chr1	80834868	80834868	P05C6B	M	X01338	1	1	5	0
chr1	80989189	80989189	P0D93F	M	X00CA2	1	1	2	0
chr1	81602235	81602397	P007F3	P	Y0246E	2	2	2	0
chr1	81614025	81614025	P066C8	P	Y007B3	1	1	2	0
chr1	81650932	81650932	P05649	P	Y00CD5	1	1	2	0
chr1	81777764	81777764	P08D47	P	Y0275B	1	1	6	0
chr1	81787492	81787492	P09F5D	P	Y009B2	1	1	2	0
chr1	81842725	81850331	P00A2F	M	X01F44	10	10	4	0
chr1	82348296	82365768	P0A143	M	X0176A	10	4	3	0
chr1	82526203	82526640	P09F20	M	X01905	2	2	3	0
chr1	82589555	82589555	P059EA	P	Y0230A	1	1	5	0
chr1	82589555	82589555	P0C5F5	P	Y01494	1	1	3	0
chr1	82636603	82636603	P0C28B	P	Y00377	1	1	2	0
